"","bamfile","mean_depth","proportion_of_reference_covered","pop"
"238","HAVS_20_EKDL210004790-1a-AK11384-AK16224_HHJYYDSX2_L3",2.06230233744908,0.730532698994133,"HAV"
"239","HAVS_21_EKDL210005548-1a-AK11377-AK16262_HHJKNDSX2_L4",0.511054887288323,0.365596983294196,"HAV"
"240","HAVS_22_EKDL210004788-1a-AK11520-AK16285_HHJYYDSX2_L1",1.28851274260591,0.622910563600997,"HAV"
"241","HAVS_23_EKDL210004789-1a-AK11674-AK2690_HHJYYDSX2_L2",0.745663418628803,0.458449172469725,"HAV"
"242","HAVS_24_EKDL210004788-1a-AK11512-AK16284_HHJYYDSX2_L1",1.1426802761613,0.583955864818941,"HAV"
"243","HAVS_25_EKDL210004789-1a-AK11702-AK16286_HHJYYDSX2_L2",1.27565728224096,0.616018530372489,"HAV"
"244","HFJO_01_EKDL200012859-1a-AK11471-AK16271_HNLVYDSXY_L1",0.780286404213818,0.47928284845545,"HFJ"
"245","HFJO_03_EKDL210005548-1a-AK11467-AK14066_HHJKNDSX2_L4",1.08676749849175,0.575953420496006,"HFJ"
"246","HFJO_04_EKDL210007862-1a-AK15912-AK18845_HLNT5DSX2_L2",2.30554808762911,0.752199429783146,"HFJ"
"247","HFJO_05_EKDL210004788-1a-AK11656-AK574_HHJYYDSX2_L1",0.995842085495535,0.546663856354754,"HFJ"
"248","HFJO_06_EKDL210005548-1a-AK11714-AK16250_HHJKNDSX2_L4",2.86128856472949,0.788719287339028,"HFJ"
"249","HFJO_07_EKDL210004789-1a-AK11593-AK16256_HHJYYDSX2_L2",0.768768116483157,0.473016703555147,"HFJ"
